Shipments,Tenant; CustomFileNumber,NULL,0
Shipments,Tenant; IsOperationalClosed,NULL,0
Shipments,Tenant; CreateDateTime DESC,NULL,0
Shipments,SpecialServicesTypeId,NULL,0
Shipments,Tenant; TransportModeId; DirectionId; IsCancelled; ShipmentLevelCode,Id; StatusId; MasterShipmentDataId,0
Shipments,Tenant; IsCancelled; CarrierLastStatusDate,NULL,0
Shipments,ValueOfGoodsCurrencyId,NULL,0
Shipments,StatusDate,NULL,0
Shipments,LocalCustomsTransmissionsStatusCode,NULL,0
Shipments,ReleasingAgentAddressId,NULL,0
Shipments,ReleasingAgentContactId,NULL,0
Shipments,ReleasingAgentId,NULL,0
Shipments,QuoteId,NULL,0
Shipments,WarehouseLegWarehouseId,NULL,0
Shipments,WarehouseLegAddressId,NULL,0
Shipments,LastSharedEventId,NULL,0
Shipments,LocalCustomsSentByUserId,NULL,0
Shipments,INTTRASIStatusCode,NULL,0
Shipments,EmergencyContactId,NULL,0
Shipments,OnCarriageAdditionalTransportModeCode,NULL,0
Shipments,INTTRADocumentTypeCode,NULL,0
Shipments,AutomaticLastUpdateDate,NULL,0
Shipments,Tenant; ShipmentNumber,NULL,0
Shipments,ForwardingPartnerId,NULL,0
Shipments,BasicFreightId,NULL,0
Shipments,DestinationPortChargesId,NULL,0
Shipments,DestinationHaulageChargesId,NULL,0
Shipments,AdditionalChargesId,NULL,0
Shipments,FreightPayerId,NULL,0
Shipments,FreightPayerAddressId,NULL,0
Shipments,OperationalClosedByUserId,NULL,0
Shipments,SecurityKey; Tenant; IsCancelled,NULL,0
Shipments,INTTRABookingTransStatusCode,NULL,0
Shipments,INTTRABookingStatusCode,NULL,0
QuoteDocumentVersions,CreatedByUserId,NULL,0
QuoteDocumentVersions,DocumentId,NULL,0
QuoteDocumentVersions,QuoteId,NULL,0
QuoteDocumentVersions,QuoteTemplateId,NULL,0
QuoteDocumentVersions,UpdatedByUserId,NULL,0
EntityLastUpdates,ObjectTableId,NULL,0
EntityLastUpdates,UpdatedByUserId,NULL,0
ActivityNotes,ActivityId,NULL,0
ActivityNotes,CreatedByUserId,NULL,0
ActivityNotes,UpdatedByUserId,NULL,0
ObjectFields,AgentRoleId,NULL,0
ObjectFields,AgentPermissionTypeCode,NULL,0
ObjectFields,CustomerPermissionTypeCode,NULL,0
ObjectFields,CustomerRoleId,NULL,0
ObjectFields,DataTypeCode,NULL,0
ObjectFields,ListTextCodeId,NULL,0
ObjectFields,MultiTableId,NULL,0
ObjectFields,ShortNameTextCodeId,NULL,0
ObjectFields,ObjectTableId,NULL,0
ObjectFields,LookUpTableId,NULL,0
ObjectFields,HelpTextCodeId,NULL,0
ObjectFields,FullNameTextCodeId,NULL,0
ObjectFields,Tenant,NULL,0
ObjectFields,Tenant; ObjectTableId,NULL,0
ObjectFields,AutomaticLastUpdateDate,NULL,0
ObjectFields,ObjectTableId; Tenant; InActive,NULL,0
ObjectFields,FieldCode,NULL,1
Currencies,AutomaticLastUpdateDate,NULL,0
QuotePackages,PackageTypeId,NULL,0
QuotePackages,QuoteId,NULL,0
EntityStatus,ObjectTableId,NULL,0
EntityStatus,AutomaticLastUpdateDate,NULL,0
ShipmentTypes,TransportModeId,NULL,0
ShipmentTypes,AutomaticLastUpdateDate,NULL,0
BookingAnswers,BookingId,NULL,0
BookingAnswers,BookingSpaceAllocationCode,NULL,0
BookingAnswers,CarrierId,NULL,0
BookingAnswers,CommunicationLogId,NULL,0
BookingAnswers,SpaceAllocationCode,NULL,0
BookingAnswers,StatusCode,NULL,0
ActivityOwnerHistories,ActivityId,NULL,0
ActivityOwnerHistories,OwnerId,NULL,0
QuotePriceSteps,QuoteId,NULL,0
QuotePriceSteps,QuoteChargeId,NULL,0
ObjectFieldValidations,ObjectFieldId,NULL,0
TariffLinesContainersPrices,TariffId,NULL,0
TariffLinesContainersPrices,TariffLineId,NULL,0
TariffLinesContainersPrices,SurchargeId,NULL,0
BatchTaskExecutions,CreatedByUserId,NULL,0
BatchTaskExecutions,StatusCode,NULL,0
Sprints,CreatedByUserId,NULL,0
Sprints,UpdatedByUserId,NULL,0
ObjectTableHelperControls,FeatureId,NULL,0
ObjectTableHelperControls,ObjectTableId,NULL,0
CustomerAccountManagerByProducts,AccountManagerId,NULL,0
CustomerAccountManagerByProducts,Tenant; CustomerId,NULL,0
ShippingLines,ShippingAgentId,NULL,0
BookingLastRequests,BookingId,NULL,0
BookingLastRequests,CarrierId,NULL,0
Quotes,AgentAddressId,NULL,0
Quotes,AgentContactId,NULL,0
Quotes,AgentId,NULL,0
Quotes,ToAddressId,NULL,0
Quotes,ConsigneeId,NULL,0
Quotes,ConsigneeContactId,NULL,0
Quotes,ShipperId,NULL,0
Quotes,ShipperContactId,NULL,0
Quotes,CustomerId,NULL,0
Quotes,CustomerContactId,NULL,0
Quotes,DirectionId,NULL,0
Quotes,FromPartnerAddressId,NULL,0
Quotes,FromPartnerId,NULL,0
Quotes,FromPortId,NULL,0
Quotes,IncotermId,NULL,0
Quotes,MainCarriageCarrierId,NULL,0
Quotes,CreatedByUserId,NULL,0
Quotes,PackageType2Id,NULL,0
Quotes,PackageType3Id,NULL,0
Quotes,PackageType4Id,NULL,0
Quotes,PackageType5Id,NULL,0
Quotes,BranchId,NULL,0
Quotes,BusinessUnitId,NULL,0
Quotes,SaleCurrencyId,NULL,0
Quotes,DepartmentId,NULL,0
Quotes,PackageType1Id,NULL,0
Quotes,QuoteCustomerTypeCode,NULL,0
Quotes,QuoteTypeCode,NULL,0
Quotes,ShipmentTypeId,NULL,0
Quotes,UpdatedByUserId,NULL,0
Quotes,SalesmanUserId,NULL,0
Quotes,ToPartnerAddressId,NULL,0
Quotes,ToPartnerId,NULL,0
Quotes,ToPortId,NULL,0
Quotes,TransportModeId,NULL,0
Quotes,FreelancerAddressId,NULL,0
Quotes,FreelancerContactId,NULL,0
Quotes,FreelancerId,NULL,0
Quotes,FromAddressCountryId,NULL,0
Quotes,MoveTypeId,NULL,0
Quotes,FromAddressId,NULL,0
Quotes,QuoteClosingReasonCode,NULL,0
Quotes,Tenant; OpenDate DESC,NULL,0
Quotes,QuoteTemplateId,NULL,0
Quotes,RatingCode,NULL,0
Quotes,StageId,NULL,0
Quotes,ToAddressCountryId,NULL,0
Quotes,ValueOfGoodsCurrencyId,NULL,0
Quotes,NotifyId,NULL,0
Quotes,NotifyAddressId,NULL,0
Quotes,NotifyContactId,NULL,0
Quotes,OpportunityId,NULL,0
Quotes,QuoteHTMLDocumentId,NULL,0
CustomerActualDataHistory,Tenant,NULL,0
CustomerActualDataHistory,Tenant; StartDateTime,NULL,0
SLAEscalationRecepients,PreDefinitionId,NULL,0
SLAEscalationRecepients,SLAEscalationId,NULL,0
SLAEscalationRecepients,UserId,NULL,0
ObjectTableLastUpdates,ObjectTableId,NULL,0
ObjectTableLastUpdates,UpdatedByUserId,NULL,0
ObjectTableLastUpdates,Tenant; LastUpdateDate,NULL,0
EventTypes,Tenant,NULL,0
EventTypes,Tenant; Code; ObjectTableId,NULL,0
EventTypes,AgentRoleId,NULL,0
EventTypes,CustomerRoleId,NULL,0
EventTypes,EventTypeCategoryCode,NULL,0
EventTypes,EntityStatusId,NULL,0
EventTypes,ObjectTableId,NULL,0
EventTypes,Tenant; Code; ObjectTableId,NULL,0
CustomerAdditionalServices,AdditionalServiceId,NULL,0
SLAEscalations,EscalationActionTimeIndicator,NULL,0
SLAEscalations,EscalationTimeUnit,NULL,0
SLAEscalations,SLAHeaderId,NULL,0
BookingPackages,BookingId,NULL,0
BookingPackages,CommodityId,NULL,0
BookingPackages,PackageTypeId,NULL,0
QuoteStages,UpdatedByUserId,NULL,0
ObjectTableRuleFields,ObjectFieldId,NULL,0
ObjectTableRuleFields,ObjectTableRuleId,NULL,0
ObjectTableRuleFields,RuleNotificationTypeCode,NULL,0
BankAccountLites,CurrencyId,NULL,0
DocumentsExecutionLogs,CreatedByUserId,NULL,0
DocumentsExecutionLogs,StatusCode,NULL,0
SLAHeaders,CreatedByUserId,NULL,0
SLAHeaders,UpdatedByUserId,NULL,0
AgentSharedDocuments,ShipmentLevelCode,NULL,0
AgentSharedDocuments,AgentId,NULL,0
AgentSharedDocuments,StatusCode,NULL,0
BookingProducts,AirlineId,NULL,0
QuoteTemplateDetailsFields,QuoteTemplateId,NULL,0
ReportsTemplates,ReportId,NULL,0
ReportsTemplates,UpdatedByUserId,NULL,0
ReportsTemplates,CreatedByUserId,NULL,0
ObjectTableRules,TriggerFieldId,NULL,0
ObjectTableRules,ObjectTableId,NULL,0
ObjectTableRules,RuleTypeCode,NULL,0
ObjectTableRules,TriggerTypeCode,NULL,0
ObjectTableRules,RuleNotificationTypeCode,NULL,0
AccountingIntegrityChecks,StatusCode,NULL,0
SLALines,BusinessHoursId,NULL,0
SLALines,FirstResponseTimeUnit,NULL,0
SLALines,ResolveWithinTimeUnit,NULL,0
SLALines,SeverityId,NULL,0
SLALines,SLAHeaderId,NULL,0
Bookings,AWBSpecialHandlingCodeId1,NULL,0
Bookings,AWBSpecialHandlingCodeId2,NULL,0
Bookings,AWBSpecialHandlingCodeId3,NULL,0
Bookings,AWBSpecialHandlingCodeId4,NULL,0
Bookings,AWBSpecialHandlingCodeId5,NULL,0
Bookings,AWBSpecialHandlingCodeId6,NULL,0
Bookings,AWBSpecialHandlingCodeId7,NULL,0
Bookings,AWBSpecialHandlingCodeId8,NULL,0
Bookings,AWBSpecialHandlingCodeId9,NULL,0
Bookings,BookingLevelCode,NULL,0
Bookings,BookingProductId,NULL,0
Bookings,BookingStatusCode,NULL,0
Bookings,ChargeableWeightUnitCode,NULL,0
Bookings,ConsigneeAddressId,NULL,0
Bookings,ConsigneeId,NULL,0
Bookings,CreatedByUserId,NULL,0
Bookings,DescriptionOfGoodsId,NULL,0
Bookings,DimensionsUnitCode,NULL,0
Bookings,DirectionCode,NULL,0
Bookings,FFRStatusCode,NULL,0
Bookings,GrossWeightUnitCode,NULL,0
Bookings,IATACodeId,NULL,0
Bookings,InterlineId,NULL,0
Bookings,IssuingCarrierAddressId,NULL,0
Bookings,IssuingCarrierAgentId,NULL,0
Bookings,LastSentByUserId,NULL,0
Bookings,MainCarriageCarrierId,NULL,0
Bookings,MainCarriageFinalDestinationPortId,NULL,0
Bookings,MainCarriageFromPortId,NULL,0
Bookings,MainCarriageSpaceAllocationCode,NULL,0
Bookings,MainCarriageToPortId,NULL,0
Bookings,ShipmentId,NULL,0
Bookings,ShipperAddressId,NULL,0
Bookings,ShipperId,NULL,0
Bookings,SpaceAllocationCode,NULL,0
Bookings,TransportModeCode,NULL,0
Bookings,Transshipment1CarrierId,NULL,0
Bookings,Transshipment1FromPortId,NULL,0
Bookings,Transshipment1SpaceAllocationCode,NULL,0
Bookings,Transshipment1ToPortId,NULL,0
Bookings,Transshipment2CarrierId,NULL,0
Bookings,Transshipment2FromPortId,NULL,0
Bookings,Transshipment2SpaceAllocationCode,NULL,0
Bookings,Transshipment2ToPortId,NULL,0
Bookings,UpdatedByUserId,NULL,0
Bookings,VolumeUnitCode,NULL,0
Bookings,Tenant; BookingStatusCode,NULL,0
QuoteTemplateExcludedSections,QuoteId,NULL,0
QuoteTemplateExcludedSections,QuoteTemplateId,NULL,0
QuoteTemplateExcludedSections,QuoteTemplateSectionId,NULL,0
Addresses,CardId,NULL,0
Addresses,CountryId,NULL,0
Addresses,StateId,NULL,0
Addresses,AddressTypeId,NULL,0
Addresses,Tenant; ExternalId,NULL,0
Addresses,AutomaticLastUpdateDate,NULL,0
ReportsTemplatesVersions,UpdatedByUserId,NULL,0
ReportsTemplatesVersions,CreatedByUserId,NULL,0
ReportsTemplatesVersions,ReportId,NULL,0
ReportsTemplatesVersions,TemplateId,NULL,0
ReportsTemplatesVersions,ReportDocumentId,NULL,0
CustomerCustomsAgentByProducts,CustomsAgentId,NULL,0
AccountingNotes,CreatedByUserId,NULL,0
AccountingNotes,UpdatedByUserId,NULL,0
AccountingNotes,CardId,NULL,0
QuoteTemplateHeaderFields,QuoteTemplateId,NULL,0
VATTypesGroups,GroupVATTypeId,NULL,0
VATTypesGroups,SingleVATTypeId,NULL,0
OpenFormatReports,CreatedByUserId,NULL,0
OpenFormatReports,StatusTypeCode,NULL,0
ObjectTables,DescriptionTextCodeId,NULL,0
ObjectTables,MainTipCode,NULL,0
ObjectTables,ObjectTableTypeCode,NULL,0
ObjectTables,HeaderScreenId,NULL,0
ObjectTables,NewButtonTextCodeId,NULL,0
CustomerForwarderByProducts,ForwarderId,NULL,0
QuoteTemplates,CreatedByUserId,NULL,0
QuoteTemplates,FooterDocId,NULL,0
QuoteTemplates,HeaderDocId,NULL,0
QuoteTemplates,OriginalQuoteTemplateId,NULL,0
QuoteTemplates,QuoteTemplateSettingId,NULL,0
QuoteTemplates,TemplateTypeCode,NULL,0
QuoteTemplates,UpdatedByUserId,NULL,0
AdvancedQueryFilters,UserId,NULL,0
AdvancedQueryFilters,ObjectFieldId,NULL,0
AdvancedQueryFilters,QueryId,NULL,0
ObjectTableTabs,FeatureId,NULL,0
ObjectTableTabs,ObjectTableId,NULL,0
ObjectTableTabs,TabNameTextCodeId,NULL,0
GLAccountMoreDatas,AccountId,NULL,0
SpecialServicesTypes,AutomaticLastUpdateDate,NULL,0
QuoteTemplateSectionModifications,QuoteTemplateSectionId,NULL,0
QuoteTemplateSectionModifications,SectionDocId,NULL,0
InterestTransactions,GLAccountId,NULL,0
InterestTransactions,CurrencyId,NULL,0
InterestTransactions,InterestEntityTypeCode,NULL,0
InterestTransactions,InterestEntityTypeCode; EntityId,NULL,0
CustomerMediatorByProducts,MediatorId,NULL,0
ShipmentAssemblies,ShipmentId,NULL,0
ShipmentAssemblies,ShipperId,NULL,0
ShipmentAssemblies,CreatedByUserId,NULL,0
ShipmentAssemblies,UpdatedByUserId,NULL,0
Branches,AddressId,NULL,0
Branches,INTTRAContactId,NULL,0
Branches,AutomaticLastUpdateDate,NULL,0
QuoteTemplateSections,QuoteTemplateId,NULL,0
QuoteTemplateSections,QuoteTemplateSectionTypeCode,NULL,0
QuoteTemplateSections,SectionDocId,NULL,0
AirlineMessagingRules,AirlineId,NULL,0
AirlineMessagingRules,CreatedByUserId,NULL,0
AirlineMessagingRules,RuleFieldId,NULL,0
AirlineMessagingRules,UpdatedByUserId,NULL,0
Features,ObjectTableId,NULL,0
Features,NameTextCodeId,NULL,0
Features,FeatureTypeCode,NULL,0
Features,FeatureUniqeCode,NULL,1
INTTRABranchRegisteredCarriers,UpdatedByUserId,NULL,0
INTTRABranchRegisteredCarriers,ShippingLineId,NULL,0
INTTRABranchRegisteredCarriers,BranchId,NULL,0
RuleUpdateHistories,CreatedByUserId,NULL,0
RuleUpdateHistories,UpdatedByUserId,NULL,0
TMOfficeHours,CreatedByUserId,NULL,0
TMOfficeHours,UpdatedByUserId,NULL,0
TMOfficeHours,UserId,NULL,0
States,CountryId,NULL,0
States,AutomaticLastUpdateDate,NULL,0
BusinessHours,CreatedByUserId,NULL,0
BusinessHours,UpdatedByUserId,NULL,0
CustomsInterfaceSettings,LocalCustomsInterfaceCode,NULL,0
CustomsInterfaceSettings,ImportToUSAInterfaceCode,NULL,0
CustomsInterfaceSettings,ExportFromUSAInterfaceCode,NULL,0
CustomsInterfaceSettings,ArtemusOutSettingsId,NULL,0
CustomsInterfaceSettings,ArtemusInSettingsId,NULL,0
BusinessHoursHolidays,BusinessHourId,NULL,0
BusinessHoursHolidays,CreatedByUserId,NULL,0
BusinessHoursHolidays,UpdatedByUserId,NULL,0
QuoteTemplateSettings,ContainserTableDesignId,NULL,0
QuoteTemplateSettings,DetailsTableDesignId,NULL,0
QuoteTemplateSettings,DetailsTitleDesignId,NULL,0
QuoteTemplateSettings,GroupByContainsersLabelDesignId,NULL,0
QuoteTemplateSettings,GroupByContainsersValueDesignId,NULL,0
QuoteTemplateSettings,GroupByPackagesLabelDesignId,NULL,0
QuoteTemplateSettings,GroupByPackagesValueDesignId,NULL,0
QuoteTemplateSettings,HeaderTableDesignId,NULL,0
QuoteTemplateSettings,PackagesTableDesignId,NULL,0
QuoteTemplateSettings,PageFooterArea1FreeTextDesignId,NULL,0
QuoteTemplateSettings,PageFooterArea1ImageDetailId,NULL,0
QuoteTemplateSettings,PageFooterArea2FreeTextDesignId,NULL,0
QuoteTemplateSettings,PageFooterArea2ImageDetailId,NULL,0
QuoteTemplateSettings,PageFooterArea3FreeTextDesignId,NULL,0
QuoteTemplateSettings,PageFooterArea3ImageDetailId,NULL,0
QuoteTemplateSettings,PageHeaderArea1FreeTextDesignId,NULL,0
QuoteTemplateSettings,PageHeaderArea1ImageDetailId,NULL,0
QuoteTemplateSettings,PageHeaderArea2FreeTextDesignId,NULL,0
QuoteTemplateSettings,PageHeaderArea2ImageDetailId,NULL,0
QuoteTemplateSettings,PageHeaderArea3FreeTextDesignId,NULL,0
QuoteTemplateSettings,PageHeaderArea3ImageDetailId,NULL,0
QuoteTemplateSettings,PricingContainsersTitleDesignId,NULL,0
QuoteTemplateSettings,PricingPackagesTitleDesignId,NULL,0
QuoteTemplateSettings,TotalsContainsersLabelDesignId,NULL,0
QuoteTemplateSettings,TotalsContainsersValueDesignId,NULL,0
QuoteTemplateSettings,TotalsPackagesLabelDesignId,NULL,0
QuoteTemplateSettings,TotalsPackagesValueDesignId,NULL,0
QuoteTemplateSettings,TotalPerContainersAdditionalTextDesignId,NULL,0
QuoteTemplateSettings,TotalPerContainersTableDesignId,NULL,0
AirlineStatistics,ShipmentLevelCode,NULL,0
AirlineStatistics,Tenant; BookingId,NULL,0
AirlineStatistics,Tenant; ShipmentId,NULL,0
OceanInsightsStatuses,CommunicationLogId,NULL,0
OceanInsightsStatuses,ContentDocumentId,NULL,0
OceanInsightsStatuses,OceanInsightsRequestId,NULL,0
BusinessRoles,CreatedByUserId,NULL,0
BusinessRoles,UpdatedByUserId,NULL,0
INTTRASettings,OutSettingsId,NULL,0
INTTRASettings,InSettingsId,NULL,0
INTTRASettings,INTTRASettingModeCode,NULL,0
DocumentTypeCustomsDatas,CustomsDoucumentTypeCode,NULL,0
QuoteTemplateTableDesigns,BorderTypeCode,NULL,0
QuoteTemplateTableDesigns,GroupByDesignId,NULL,0
QuoteTemplateTableDesigns,HeaderDesignId,NULL,0
QuoteTemplateTableDesigns,LinesDesignId,NULL,0
APILogs,Tenant; BatchNumber; CreateDate,NULL,0
APILogs,Tenant; BatchNumber; CreateDate; CustomerId,NULL,0
APILogs,Tenant; CorrelationId,NULL,0
APILogs,CreateDate,NULL,0
APILogs,Id,NULL,0
Opportunities,AgentId,NULL,0
Opportunities,ClosingReasonId,NULL,0
Opportunities,BusinessUnitId,NULL,0
Opportunities,ForeignClientId,NULL,0
Opportunities,LastCompletedActivityTypeCode,NULL,0
Opportunities,LastStageIdBeforeClosure,NULL,0
Opportunities,LeadPartnerId,NULL,0
Opportunities,LeadUserId,NULL,0
Opportunities,NextActivityTypeCode,NULL,0
CustomerFieldsUpdateSettings,ObjectFieldId,NULL,0
CustomerProducts,PrepaidCollectId,NULL,0
TarrifCharges,ChargesTypeId,NULL,0
TarrifCharges,CurrencyId,NULL,0
TarrifCharges,MeasurementId,NULL,0
TarrifCharges,TarrifHeaderId,NULL,0
QuoteTemplateTextCodes,QuoteTemplateId,NULL,0
SATInterfaceSettings,SATInterfaceCode,NULL,0
SATInterfaceSettings,MetodoPagoCode,NULL,0
APILogsData,Id,NULL,0
OpportunityAdditionalServices,AdditionalServiceId,NULL,0
OpportunityAdditionalServices,OpportunityId,NULL,0
BusinessProcessQueues,CreatedByUserId,NULL,0
BusinessProcessQueues,UpdatedByUserId,NULL,0
BusinessProcessQueues,BusinessRoleId,NULL,0
BusinessProcessQueues,ObjectTableId,NULL,0
CourierDeclarations,DeclarationId,NULL,0
CourierDeclarations,CourierMasterId,NULL,0
Customers,BeforeDeactiveStatusCode,NULL,0
Customers,ClassifierId,NULL,0
Customers,CollectorId,NULL,0
Customers,Tenant,NULL,0
Customers,Tenant; LastShipmentDate DESC,NULL,0
Customers,CustomerSizeId,NULL,0
Customers,CustomerStatusCode,NULL,0
Customers,CustomsAgentId,NULL,0
Customers,BillToId,NULL,0
Customers,AccountManagerUserId,NULL,0
Customers,SalesmanUserId,NULL,0
Customers,RankId,NULL,0
Customers,ForwarderId,NULL,0
Customers,FreelancerId,NULL,0
Customers,MediatorId,NULL,0
Customers,RegionId,NULL,0
Customers,AutomaticLastUpdateDate,NULL,0
Customers,ActivatedByUserId,NULL,0
Customers,SetAsInactiveByUserId,NULL,0
Customers,ActivationRequestedByUserId,NULL,0
TarrifFromToes,CountryId,NULL,0
TarrifFromToes,PortId,NULL,0
TarrifFromToes,TarrifFromToTypeCode,NULL,0
TarrifFromToes,TarrifHeaderId,NULL,0
CardContacts,CardId,NULL,0
CardContacts,ContactId,NULL,0
APInvoiceEntities,EntityId,NULL,0
APInvoiceEntities,APInvoiceId,NULL,0
APInvoiceEntities,ObjectTableId,NULL,0
ShipmentContainerStatuses,ShipmentId,NULL,0
ShipmentContainerStatuses,StatusCode,NULL,0
ShipmentContainerStatuses,FromPortId,NULL,0
ShipmentContainerStatuses,ToPortId,NULL,0
ShipmentContainerStatuses,Location,NULL,0
ShipmentContainerStatuses,ContainerId,NULL,0
SupportMailboxes,CreatedByUserId,NULL,0
SupportMailboxes,UpdatedByUserId,NULL,0
CourierMasters,CreatedByUserId,NULL,0
CourierMasters,GatewayPortCode,NULL,0
CourierMasters,OriginPortCode,NULL,0
CourierMasters,UpdatedByUserId,NULL,0
CourierMasters,AirlineId,NULL,0
CourierMasters,MAWBTypeCode,NULL,0
CourierMasters,WeightValueCode,NULL,0
TaxReports,CreatedByUserId,NULL,0
TaxReports,UpdatedByUserId,NULL,0
TaxReports,StatusCode,NULL,0
CustomerSalesmanByProducts,SalesmanUserId,NULL,0
CustomerSalesmanByProducts,Tenant; CustomerId,NULL,0
CardExternalCodeByCurrencies,CurrencyId,NULL,0
CardExternalCodeByCurrencies,CardId,NULL,0
APInvoiceLines,EntityId,NULL,0
APInvoiceLines,APInvoiceId,NULL,0
APInvoiceLines,ChargesTypeId,NULL,0
APInvoiceLines,VatTypeId,NULL,0
APInvoiceLines,Tenant; EntityPayableId,NULL,0
APInvoiceLines,PrepaidCollectId,NULL,0
APInvoiceLines,ContainerTypeId,NULL,0
Teams,CreatedByUserId,NULL,0
Teams,UpdatedByUserId,NULL,0
Teams,ManagerUserId,NULL,0
FlightsSchedulesRequests,AirlineId,NULL,0
FlightsSchedulesRequests,CreatedByUserId,NULL,0
FlightsSchedulesRequests,FromPortId,NULL,0
FlightsSchedulesRequests,GrossWeightUnitCode,NULL,0
FlightsSchedulesRequests,StatusCode,NULL,0
FlightsSchedulesRequests,ToPortId,NULL,0
FlightsSchedulesRequests,VolumeUnitCode,NULL,0
FlightsSchedulesRequests,RequestDetails,NULL,0
CustomerSalesNote,CreatedByUserId,NULL,0
CustomerSalesNote,CustomerId,NULL,0
CustomerSalesNote,UpdatedByUserId,NULL,0
TarrifHeaders,CardId,NULL,0
TarrifHeaders,TarrifTypeCode,NULL,0
DocumentFilingBackupSettings,FTPDetailId,NULL,0
Cards,Tenant; CreateDate DESC,NULL,0
Cards,CountryId,NULL,0
Cards,CreatedByUserId,NULL,0
Cards,ImageDetailId,NULL,0
Cards,VatTypeId,NULL,0
Cards,InvoiceCurrencyId,NULL,0
Cards,PartnerTypeId,NULL,0
Cards,PaymentTermId,NULL,0
Cards,SharedLogisticsInvitationStatusCode,NULL,0
Cards,PrimaryContactId,NULL,0
Cards,SalesmanUserId,NULL,0
Cards,UpdatedByUserId,NULL,0
Cards,Tenant; InActive; PartnerTypeId; EnglishName,NULL,0
Cards,Tenant; InActive; PartnerTypeId; IsCustomer,NULL,0
Cards,Code,NULL,0
Cards,MetodoPagoCode,NULL,0
Cards,UsoCFDICode,NULL,0
Cards,AutomaticLastUpdateDate,NULL,0
Ranks,AutomaticLastUpdateDate,NULL,0
APInvoicePayments,APInvoiceId,NULL,0
APInvoicePayments,APPaymentId,NULL,0
APInvoicePayments,ForeignCurrencyId,NULL,0
UIMessageAdditionals,Code,NULL,0
CardContactProducts,CardContactId,NULL,0
CardContactProducts,ProductTypeCode,NULL,0
CustomerSizes,AutomaticLastUpdateDate,NULL,0
TarrifSteps,TarrifHeaderId,NULL,0
APInvoices,ApprovedByUserId,NULL,0
APInvoices,StatusCode,NULL,0
APInvoices,TransferStatusCode,NULL,0
APInvoices,BranchId,NULL,0
APInvoices,PaymentTermId,NULL,0
APInvoices,CreatedByUserId,NULL,0
APInvoices,InvoiceCurrencyId,NULL,0
APInvoices,LocalCurrencyId,NULL,0
APInvoices,ProfitCurrencyId,NULL,0
APInvoices,VendorId,NULL,0
APInvoices,UpdatedByUserId,NULL,0
APInvoices,VendorId,NULL,0
APInvoices,MainEntityId,NULL,0
APInvoices,Tenant; StatusCode,NULL,0
APInvoices,VendorGLAccountId,NULL,0
CashBookLines,ARPChequeId,NULL,0
CashBookLines,CashBookId,NULL,0
FlightsSchedulesResponses,AirlineId,NULL,0
FlightsSchedulesResponses,FromPortId,NULL,0
FlightsSchedulesResponses,RequestId,NULL,0
FlightsSchedulesResponses,ToPortId,NULL,0
AccountingPartners,Id,NULL,0
OpportunityProducts,PrepaidCollectId,NULL,0
TariffVersionAllInCharges,ChargesTypeId,NULL,0
TariffVersionAllInCharges,AddedByUserId,NULL,0
CashBooks,AccountId,NULL,0
CashBooks,BranchId,NULL,0
CashBooks,CashBookTypeCode,NULL,0
CashBooks,CreatedByUserId,NULL,0
CashBooks,CurrencyId,NULL,0
CashBooks,UpdatedByUserId,NULL,0
RatesTables,BaseCurrencyId,NULL,0
RatesTables,ForeignCurrencyId,NULL,0
CustomerTenantAccessCards,CreateByUserId,NULL,0
CustomerTenantAccessCards,CustomerId,NULL,0
CustomerTenantAccessCards,CustomerTenantAccessId,NULL,0
CustomerTenantAccessCards,StatusTypeCode,NULL,0
TaskSchedulerHistory,TaskId,NULL,0
TaskSchedulerHistory,LogDocumentId,NULL,0
TaskSchedulerHistory,StartDateTime,NULL,0
TaskSchedulerHistory,EndDateTime,NULL,0
APInvoiceTotalVATs,APInvoiceId,NULL,0
APInvoiceTotalVATs,VatTypeId,NULL,0
OpportunityStages,FromStageId,NULL,0
OpportunityStages,OpportunityId,NULL,0
OpportunityStages,ToStageId,NULL,0
TariffLines,OriginPortId,NULL,0
TariffLines,DestinationPortId,NULL,0
CustomerTenantAccessCardsBatches,CustomerId,NULL,0
CustomerTenantAccessCardsBatches,CustomerTenantAccessId,NULL,0
TenantLoginPolicies,LoginPolicyCode,NULL,0
LBPTeamMembers,MemberUserId,NULL,0
LBPTeamMembers,TeamId,NULL,0
LBPTeamMembers,AddedByUserId,NULL,0
LBPTeamMembers,MemberTeamId,NULL,0
Tariffs,CreatedByUserId,NULL,0
Tariffs,UpdatedByUserId,NULL,0
Tariffs,SellerId,NULL,0
Tariffs,Surcharge1Id,NULL,0
Tariffs,Surcharge2Id,NULL,0
Tariffs,Surcharge3Id,NULL,0
Tariffs,Surcharge4Id,NULL,0
Tariffs,Surcharge5Id,NULL,0
Tariffs,Surcharge6Id,NULL,0
Tariffs,Surcharge7Id,NULL,0
Tariffs,Surcharge8Id,NULL,0
Tariffs,Surcharge9Id,NULL,0
Tariffs,Surcharge10Id,NULL,0
Tariffs,Surcharge1UOM,NULL,0
Tariffs,Surcharge2UOM,NULL,0
Tariffs,Surcharge3UOM,NULL,0
Tariffs,Surcharge4UOM,NULL,0
Tariffs,Surcharge5UOM,NULL,0
Tariffs,Surcharge6UOM,NULL,0
Tariffs,Surcharge7UOM,NULL,0
Tariffs,Surcharge8UOM,NULL,0
