DXML File,LXML File,Element Type,DXML Element Name,LXML Element Name,Attribute Type,DXML Attribute Value,LXML Attribute Value
AcceptanceStatus.dxml,AcceptanceStatus.lxml,Table,AcceptanceStatuses,AcceptanceStatuses,DBType,Main,
AcceptanceStatus.dxml,AcceptanceStatus.lxml,Table,AcceptanceStatuses,AcceptanceStatuses,Schema,Customs,
AccumalationState.dxml,AccumalationState.lxml,Table,AccumalationStates,AccumalationStates,DBType,Main,
AccumalationState.dxml,AccumalationState.lxml,Table,AccumalationStates,AccumalationStates,Schema,Customs,
ActionCode.dxml,ActionCode.lxml,Table,ActionCodes,ActionCodes,DBType,Main,
ActionCode.dxml,ActionCode.lxml,Table,ActionCodes,ActionCodes,Schema,Customs,
AddressContactState.dxml,AddressContactState.lxml,Table,AddressContactStates,AddressContactStates,DBType,Main,
AddressContactState.dxml,AddressContactState.lxml,Table,AddressContactStates,AddressContactStates,Schema,Customs,
AddressPurpose.dxml,AddressPurpose.lxml,Table,AddressPurposes,AddressPurposes,DBType,Main,
AddressPurpose.dxml,AddressPurpose.lxml,Table,AddressPurposes,AddressPurposes,Schema,Customs,
AgentTalkBackType.dxml,AgentTalkBackType.lxml,Table,AgentTalkBackTypes,AgentTalkBackTypes,DBType,Main,
AgentTalkBackType.dxml,AgentTalkBackType.lxml,Table,AgentTalkBackTypes,AgentTalkBackTypes,Schema,Customs,
AmendmentFieldReasonType.dxml,AmendmentFieldReasonType.lxml,Table,AmendmentFieldReasonTypes,AmendmentFieldReasonTypes,DBType,Main,
AmendmentFieldReasonType.dxml,AmendmentFieldReasonType.lxml,Table,AmendmentFieldReasonTypes,AmendmentFieldReasonTypes,Schema,Customs,
AmendmentRequestStatus.dxml,AmendmentRequestStatus.lxml,Table,AmendmentRequestStatuses,AmendmentRequestStatuses,DBType,Main,
AmendmentRequestStatus.dxml,AmendmentRequestStatus.lxml,Table,AmendmentRequestStatuses,AmendmentRequestStatuses,Schema,Customs,
AmendmentStatus.dxml,AmendmentStatus.lxml,Table,AmendmentStatuses,AmendmentStatuses,DBType,Main,
AmendmentStatus.dxml,AmendmentStatus.lxml,Table,AmendmentStatuses,AmendmentStatuses,Schema,Customs,
ApprovedProfession.dxml,ApprovedProfession.lxml,Table,ApprovedProfessions,ApprovedProfessions,DBType,Main,
ApprovedProfession.dxml,ApprovedProfession.lxml,Table,ApprovedProfessions,ApprovedProfessions,Schema,Customs,
AssigneeNotificationType.dxml,AssigneeNotificationType.lxml,Table,AssigneeNotificationTypes,AssigneeNotificationTypes,DBType,Main,
AssigneeNotificationType.dxml,AssigneeNotificationType.lxml,Table,AssigneeNotificationTypes,AssigneeNotificationTypes,Schema,Customs,
AttachmentType.dxml,AttachmentType.lxml,Table,AttachmentTypes,AttachmentTypes,DBType,Main,
AttachmentType.dxml,AttachmentType.lxml,Table,AttachmentTypes,AttachmentTypes,Schema,Customs,
Authority.dxml,Authority.lxml,Table,Authorities,Authorities,DBType,Main,
Authority.dxml,Authority.lxml,Table,Authorities,Authorities,Schema,Customs,
AuthorizedSignerPermit.dxml,AuthorizedSignerPermit.lxml,Table,AuthorizedSignerPermits,AuthorizedSignerPermits,DBType,Main,
AuthorizedSignerPermit.dxml,AuthorizedSignerPermit.lxml,Table,AuthorizedSignerPermits,AuthorizedSignerPermits,Schema,Customs,
AutonomyType.dxml,AutonomyType.lxml,Table,AutonomyTypes,AutonomyTypes,DBType,Main,
AutonomyType.dxml,AutonomyType.lxml,Table,AutonomyTypes,AutonomyTypes,Schema,Customs,
Bank.dxml,Bank.lxml,Table,Banks,Banks,DBType,Main,
Bank.dxml,Bank.lxml,Table,Banks,Banks,Schema,Customs,
CargoIdentifireType.dxml,CargoIdentifireType.lxml,Table,CargoIdentifireTypes,CargoIdentifireTypes,DBType,Main,
CargoIdentifireType.dxml,CargoIdentifireType.lxml,Table,CargoIdentifireTypes,CargoIdentifireTypes,Schema,Customs,
CargoIdentityQualifier.dxml,CargoIdentityQualifier.lxml,Table,CargoIdentityQualifiers,CargoIdentityQualifiers,DBType,Main,
CargoIdentityQualifier.dxml,CargoIdentityQualifier.lxml,Table,CargoIdentityQualifiers,CargoIdentityQualifiers,Schema,Customs,
CargoSplitRequestStatus.dxml,CargoSplitRequestStatus.lxml,Table,CargoSplitRequestStatuses,CargoSplitRequestStatuses,DBType,Main,
CargoSplitRequestStatus.dxml,CargoSplitRequestStatus.lxml,Table,CargoSplitRequestStatuses,CargoSplitRequestStatuses,Schema,Customs,
CargoStatus.dxml,CargoStatus.lxml,Table,CargoStatuses,CargoStatuses,DBType,Main,
CargoStatus.dxml,CargoStatus.lxml,Table,CargoStatuses,CargoStatuses,Schema,Customs,
CertificateExemptionType.dxml,CertificateExemptionType.lxml,Table,CertificateExemptionTypes,CertificateExemptionTypes,DBType,Main,
CertificateExemptionType.dxml,CertificateExemptionType.lxml,Table,CertificateExemptionTypes,CertificateExemptionTypes,Schema,Customs,
CertificatesStatus.dxml,CertificatesStatus.lxml,Table,CertificatesStatuses,CertificatesStatuses,DBType,Main,
CertificatesStatus.dxml,CertificatesStatus.lxml,Table,CertificatesStatuses,CertificatesStatuses,Schema,Customs,
CheckEntityType.dxml,CheckEntityType.lxml,Table,CheckEntityTypes,CheckEntityTypes,DBType,Main,
CheckEntityType.dxml,CheckEntityType.lxml,Table,CheckEntityTypes,CheckEntityTypes,Schema,Customs,
CheckEssenceLookup.dxml,CheckEssenceLookup.lxml,Table,CheckEssenceLookups,CheckEssenceLookups,DBType,Main,
CheckEssenceLookup.dxml,CheckEssenceLookup.lxml,Table,CheckEssenceLookups,CheckEssenceLookups,Schema,Customs,
CheckQueueType.dxml,CheckQueueType.lxml,Table,CheckQueueTypes,CheckQueueTypes,DBType,Main,
CheckQueueType.dxml,CheckQueueType.lxml,Table,CheckQueueTypes,CheckQueueTypes,Schema,Customs,
CheckRepresentativeType.dxml,CheckRepresentativeType.lxml,Table,CheckRepresentativeTypes,CheckRepresentativeTypes,DBType,Main,
CheckRepresentativeType.dxml,CheckRepresentativeType.lxml,Table,CheckRepresentativeTypes,CheckRepresentativeTypes,Schema,Customs,
CheckTypeLookup.dxml,CheckTypeLookup.lxml,Table,CheckTypeLookups,CheckTypeLookups,DBType,Main,
CheckTypeLookup.dxml,CheckTypeLookup.lxml,Table,CheckTypeLookups,CheckTypeLookups,Schema,Customs,
City.dxml,City.lxml,Table,Cities,Cities,DBType,Main,
City.dxml,City.lxml,Table,Cities,Cities,Schema,Customs,
Claim.dxml,Claim.lxml,Table,Claims,Claims,DBType,Main,
Claim.dxml,Claim.lxml,Table,Claims,Claims,Schema,Customs,
Claim.dxml,Claim.lxml,Column,ImporterClaimTypeCode,ImporterClaimTypeCode,Size,3,2
Claim.dxml,Claim.lxml,Relation,ImporterClaimTypeCode,ImporterClaimTypeCode,Referenced Table Schema,Customs,
Claim.dxml,Claim.lxml,Relation,ClientId,ClientId,Referenced Table Schema,Customs,
Claim.dxml,Claim.lxml,Relation,PassportCountryTypeCode,PassportCountryTypeCode,Referenced Table Schema,Customs,
Claim.dxml,Claim.lxml,Relation,PassportTypeCode,PassportTypeCode,Referenced Table Schema,Customs,
Claim.dxml,Claim.lxml,Relation,ClaimSubmiterTypeCode,ClaimSubmiterTypeCode,Referenced Table Schema,Customs,
Claim.dxml,Claim.lxml,Relation,BeneficiaryActivityTypeCode,BeneficiaryActivityTypeCode,Referenced Table Schema,Customs,
Claim.dxml,Claim.lxml,Relation,AccountCountryCode,AccountCountryCode,Referenced Table Schema,Customs,
Claim.dxml,Claim.lxml,Relation,BankTypeCode,BankTypeCode,Referenced Table Schema,Customs,
Claim.dxml,Claim.lxml,Relation,AccountBranchCode,AccountBranchCode,Referenced Table Schema,Customs,
Claim.dxml,Claim.lxml,Relation,AccountCurrencyTypeCode,AccountCurrencyTypeCode,Referenced Table Schema,Customs,
ClaimEntity.dxml,ClaimEntity.lxml,Table,ClaimEntities,ClaimEntities,DBType,Main,
ClaimEntity.dxml,ClaimEntity.lxml,Table,ClaimEntities,ClaimEntities,Schema,Customs,
ClaimExplanationCode.dxml,ClaimExplanationCode.lxml,Table,ClaimExplanationCodes,ClaimExplanationCodes,DBType,Main,
ClaimExplanationCode.dxml,ClaimExplanationCode.lxml,Table,ClaimExplanationCodes,ClaimExplanationCodes,Schema,Customs,
ClaimImporterDeclarsP3Loi.dxml,ClaimImporterDeclarsP3Loi.lxml,Table,ClaimImporterDeclarsP3Lois,ClaimImporterDeclarsP3Lois,DBType,Main,
ClaimImporterDeclarsP3Loi.dxml,ClaimImporterDeclarsP3Loi.lxml,Table,ClaimImporterDeclarsP3Lois,ClaimImporterDeclarsP3Lois,Schema,Customs,
ClaimImporterDeclarsP3Loi.dxml,ClaimImporterDeclarsP3Loi.lxml,Relation,ClaimId/CounterKey,ClaimId/CounterKey,Referenced Table Schema,Customs,
ClaimImporterDeclarsPage3.dxml,ClaimImporterDeclarsPage3.lxml,Table,ClaimImporterDeclarsPage3s,ClaimImporterDeclarsPage3s,DBType,Main,
ClaimImporterDeclarsPage3.dxml,ClaimImporterDeclarsPage3.lxml,Table,ClaimImporterDeclarsPage3s,ClaimImporterDeclarsPage3s,Schema,Customs,
ClaimImporterDeclarsPage3.dxml,ClaimImporterDeclarsPage3.lxml,Relation,ClaimId,ClaimId,Referenced Table Schema,Customs,
ClaimImporterDeclarsPage3.dxml,ClaimImporterDeclarsPage3.lxml,Relation,ImporterLoiDeclarationTypeCode,ImporterLoiDeclarationTypeCode,Referenced Table Schema,Customs,
ClaimImporterDeclarsPage3A.dxml,ClaimImporterDeclarsPage3A.lxml,Table,ClaimImporterDeclarsPage3As,ClaimImporterDeclarsPage3As,DBType,Main,
ClaimImporterDeclarsPage3A.dxml,ClaimImporterDeclarsPage3A.lxml,Table,ClaimImporterDeclarsPage3As,ClaimImporterDeclarsPage3As,Schema,Customs,
ClaimImporterDeclarsPage3A.dxml,ClaimImporterDeclarsPage3A.lxml,Relation,ClaimId,ClaimId,Referenced Table Schema,Customs,
ClaimImporterDeclarsPage3A.dxml,ClaimImporterDeclarsPage3A.lxml,Relation,CommercialSaleTypeCode,CommercialSaleTypeCode,Referenced Table Schema,Customs,
ClaimImporterDeclarsPage3B.dxml,ClaimImporterDeclarsPage3B.lxml,Table,ClaimImporterDeclarsPage3Bs,ClaimImporterDeclarsPage3Bs,DBType,Main,
ClaimImporterDeclarsPage3B.dxml,ClaimImporterDeclarsPage3B.lxml,Table,ClaimImporterDeclarsPage3Bs,ClaimImporterDeclarsPage3Bs,Schema,Customs,
ClaimImporterDeclarsPage3B.dxml,ClaimImporterDeclarsPage3B.lxml,Column,LineNo,LineNo,Size,0,2
ClaimImporterDeclarsPage3B.dxml,ClaimImporterDeclarsPage3B.lxml,Relation,ClaimId,ClaimId,Referenced Table Schema,Customs,
ClaimsRelatedEntitiesAmount.dxml,ClaimsRelatedEntitiesAmount.lxml,Table,ClaimsRelatedEntitiesAmounts,ClaimsRelatedEntitiesAmounts,DBType,Main,
ClaimsRelatedEntitiesAmount.dxml,ClaimsRelatedEntitiesAmount.lxml,Table,ClaimsRelatedEntitiesAmounts,ClaimsRelatedEntitiesAmounts,Schema,Customs,
ClaimsRelatedEntitiesAmount.dxml,ClaimsRelatedEntitiesAmount.lxml,Relation,ClaimId/CounterKey,ClaimId/CounterKey,Referenced Table Schema,Customs,
ClaimsRelatedEntitiesAmount.dxml,ClaimsRelatedEntitiesAmount.lxml,Relation,PaymentTypeCode,PaymentTypeCode,Referenced Table Schema,Customs,
ClaimsRelatedEntitiesReason.dxml,ClaimsRelatedEntitiesReason.lxml,Table,ClaimsRelatedEntitiesReasons,ClaimsRelatedEntitiesReasons,DBType,Main,
ClaimsRelatedEntitiesReason.dxml,ClaimsRelatedEntitiesReason.lxml,Table,ClaimsRelatedEntitiesReasons,ClaimsRelatedEntitiesReasons,Schema,Customs,
ClaimsRelatedEntitiesReason.dxml,ClaimsRelatedEntitiesReason.lxml,Relation,ClaimId/CounterKey,ClaimId/CounterKey,Referenced Table Schema,Customs,
ClaimsRelatedEntitiesReason.dxml,ClaimsRelatedEntitiesReason.lxml,Relation,ReasonListTypeCode,ReasonListTypeCode,Referenced Table Schema,Customs,
ClaimsRelatedEntitiesRefund.dxml,ClaimsRelatedEntitiesRefund.lxml,Table,ClaimsRelatedEntitiesRefunds,ClaimsRelatedEntitiesRefunds,DBType,Main,
ClaimsRelatedEntitiesRefund.dxml,ClaimsRelatedEntitiesRefund.lxml,Table,ClaimsRelatedEntitiesRefunds,ClaimsRelatedEntitiesRefunds,Schema,Customs,
ClaimsRelatedEntitiesRefund.dxml,ClaimsRelatedEntitiesRefund.lxml,Relation,ClaimId/CounterKey,ClaimId/CounterKey,Referenced Table Schema,Customs,
ClaimsRelatedEntitiesSeizure.dxml,ClaimsRelatedEntitiesSeizure.lxml,Table,ClaimsRelatedEntitiesSeizures,ClaimsRelatedEntitiesSeizures,DBType,Main,
ClaimsRelatedEntitiesSeizure.dxml,ClaimsRelatedEntitiesSeizure.lxml,Table,ClaimsRelatedEntitiesSeizures,ClaimsRelatedEntitiesSeizures,Schema,Customs,
ClaimsRelatedEntitiesSeizure.dxml,ClaimsRelatedEntitiesSeizure.lxml,Relation,ClaimId/CounterKey,ClaimId/CounterKey,Referenced Table Schema,Customs,
ClaimsRelatedEntitiesSeizure.dxml,ClaimsRelatedEntitiesSeizure.lxml,Relation,SeizureFactorCode,SeizureFactorCode,Referenced Table Schema,Customs,
ClaimsRelatedEntitiesSeizure.dxml,ClaimsRelatedEntitiesSeizure.lxml,Relation,SeizureMethodCode,SeizureMethodCode,Referenced Table Schema,Customs,
ClaimsRelatedEntity.dxml,ClaimsRelatedEntity.lxml,Table,ClaimsRelatedEntities,ClaimsRelatedEntities,DBType,Main,
ClaimsRelatedEntity.dxml,ClaimsRelatedEntity.lxml,Table,ClaimsRelatedEntities,ClaimsRelatedEntities,Schema,Customs,
ClaimsRelatedEntity.dxml,ClaimsRelatedEntity.lxml,Column,DeclarationVersion,DeclarationVersion,Size,0,9
ClaimsRelatedEntity.dxml,ClaimsRelatedEntity.lxml,Column,WarehouseTypeCode,WarehouseTypeCode,Size,17,9
ClaimsRelatedEntity.dxml,ClaimsRelatedEntity.lxml,Column,ContinuousMessagesTypeCode,ContinuousMessagesTypeCode,Size,9,3
ClaimsRelatedEntity.dxml,ClaimsRelatedEntity.lxml,Column,CustomsBranchCode,CustomsBranchCode,Size,17,4
ClaimsRelatedEntity.dxml,ClaimsRelatedEntity.lxml,Relation,ClaimId,ClaimId,Referenced Table Schema,Customs,
ClaimsRelatedEntity.dxml,ClaimsRelatedEntity.lxml,Relation,ClaimEntityTypeCode,ClaimEntityTypeCode,Referenced Table Schema,Customs,
ClaimsRelatedEntity.dxml,ClaimsRelatedEntity.lxml,Relation,CourtCode,CourtCode,Referenced Table Schema,Customs,
ClaimsRelatedEntity.dxml,ClaimsRelatedEntity.lxml,Relation,SeconderyClaimEntityCode,SeconderyClaimEntityCode,Referenced Table Schema,Customs,
ClaimsRelatedEntity.dxml,ClaimsRelatedEntity.lxml,Relation,WarehouseTypeCode,WarehouseTypeCode,Referenced Table Schema,Customs,
ClaimsRelatedEntity.dxml,ClaimsRelatedEntity.lxml,Relation,ContinuousMessagesTypeCode,ContinuousMessagesTypeCode,Referenced Table Schema,Customs,
ClaimsRelatedEntity.dxml,ClaimsRelatedEntity.lxml,Relation,DecisionCode,DecisionCode,Referenced Table Schema,Customs,
ClaimsRelatedEntity.dxml,ClaimsRelatedEntity.lxml,Relation,ContinuousRequestTypeCode,ContinuousRequestTypeCode,Referenced Table Schema,Customs,
ClaimsRelatedEntsExpDeclar.dxml,ClaimsRelatedEntsExpDeclar.lxml,Table,ClaimsRelatedEntsExpDeclars,ClaimsRelatedEntsExpDeclars,DBType,Main,
ClaimsRelatedEntsExpDeclar.dxml,ClaimsRelatedEntsExpDeclar.lxml,Table,ClaimsRelatedEntsExpDeclars,ClaimsRelatedEntsExpDeclars,Schema,Customs,
ClaimsRelatedEntsExpDeclar.dxml,ClaimsRelatedEntsExpDeclar.lxml,Relation,ClaimId/CounterKey,ClaimId/CounterKey,Referenced Table Schema,Customs,
ClaimsRelatedEntsReasonsExp.dxml,ClaimsRelatedEntsReasonsExp.lxml,Table,ClaimsRelatedEntsReasonsExps,ClaimsRelatedEntsReasonsExps,DBType,Main,
ClaimsRelatedEntsReasonsExp.dxml,ClaimsRelatedEntsReasonsExp.lxml,Table,ClaimsRelatedEntsReasonsExps,ClaimsRelatedEntsReasonsExps,Schema,Customs,
ClaimsRelatedEntsReasonsExp.dxml,ClaimsRelatedEntsReasonsExp.lxml,Relation,ClaimId/CounterKey/ReasonLineNo,ClaimId/CounterKey/ReasonLineNo,Referenced Table Schema,Customs,
ClaimsRelatedEntsReasonsExp.dxml,ClaimsRelatedEntsReasonsExp.lxml,Relation,ClaimExplanationTypeCode,ClaimExplanationTypeCode,Referenced Table Schema,Customs,
Client.dxml,Client.lxml,Table,Clients,Clients,DBType,Main,
Client.dxml,Client.lxml,Table,Clients,Clients,Schema,Customs,
Client.dxml,Client.lxml,Relation,ClientTypeSpecificCode,ClientTypeSpecificCode,Referenced Table Schema,Customs,
Client.dxml,Client.lxml,Relation,GenderCode,GenderCode,Referenced Table Schema,Customs,
Client.dxml,Client.lxml,Relation,PassportCountryCode,PassportCountryCode,Referenced Table Schema,Customs,
Client.dxml,Client.lxml,Relation,PassportTypeCode,PassportTypeCode,Referenced Table Schema,Customs,
Client.dxml,Client.lxml,Relation,FacilitationTypeCode,FacilitationTypeCode,Referenced Table Schema,Customs,
ClientAddress.dxml,ClientAddress.lxml,Table,ClientAddresses,ClientAddresses,DBType,Main,
ClientAddress.dxml,ClientAddress.lxml,Table,ClientAddresses,ClientAddresses,Schema,Customs,
ClientAddress.dxml,ClientAddress.lxml,Relation,ClientId,ClientId,Referenced Table Schema,Customs,
ClientAddress.dxml,ClientAddress.lxml,Relation,ContactStateCode,ContactStateCode,Referenced Table Schema,Customs,
ClientAddress.dxml,ClientAddress.lxml,Relation,AddressTypeCode,AddressTypeCode,Referenced Table Schema,Customs,
ClientAddress.dxml,ClientAddress.lxml,Relation,AddressPurposeCode,AddressPurposeCode,Referenced Table Schema,Customs,
ClientAddress.dxml,ClientAddress.lxml,Relation,ContactRoleTypeCode,ContactRoleTypeCode,Referenced Table Schema,Customs,
ClientAddress.dxml,ClientAddress.lxml,Relation,AuthorizedSignerPermit1,AuthorizedSignerPermit1,Referenced Table Schema,Customs,
ClientAddress.dxml,ClientAddress.lxml,Relation,AuthorizedSignerPermit2,AuthorizedSignerPermit2,Referenced Table Schema,Customs,
ClientAddress.dxml,ClientAddress.lxml,Relation,AuthorizedSignerPermit3,AuthorizedSignerPermit3,Referenced Table Schema,Customs,
ClientAddress.dxml,ClientAddress.lxml,Relation,LocalCityCode,LocalCityCode,Referenced Table Schema,Customs,
ClientAddress.dxml,ClientAddress.lxml,Relation,EnglishCountryCode,EnglishCountryCode,Referenced Table Schema,Customs,
ClientAddress.dxml,ClientAddress.lxml,Relation,EnglishSubCountryCode,EnglishSubCountryCode,Referenced Table Schema,Customs,
ClientDrivingLicense.dxml,ClientDrivingLicense.lxml,Table,ClientDrivingLicenses,ClientDrivingLicenses,DBType,Main,
ClientDrivingLicense.dxml,ClientDrivingLicense.lxml,Table,ClientDrivingLicenses,ClientDrivingLicenses,Schema,Customs,
ClientDrivingLicense.dxml,ClientDrivingLicense.lxml,Relation,ClientId,ClientId,Referenced Table Schema,Customs,
ClientDrivingLicense.dxml,ClientDrivingLicense.lxml,Relation,DrivingLicenseCountryID,DrivingLicenseCountryID,Referenced Table Schema,Customs,
ClientDrivingLicenseType.dxml,ClientDrivingLicenseType.lxml,Table,ClientDrivingLicenseTypes,ClientDrivingLicenseTypes,DBType,Main,
ClientDrivingLicenseType.dxml,ClientDrivingLicenseType.lxml,Table,ClientDrivingLicenseTypes,ClientDrivingLicenseTypes,Schema,Customs,
ClientDrivingLicenseType.dxml,ClientDrivingLicenseType.lxml,Relation,ClientId/ClientDrivingLicenseLine,ClientId/ClientDrivingLicenseLine,Referenced Table Schema,Customs,
ClientsAddressCommType.dxml,ClientsAddressCommType.lxml,Table,ClientsAddressCommTypes,ClientsAddressCommTypes,DBType,Main,
ClientsAddressCommType.dxml,ClientsAddressCommType.lxml,Table,ClientsAddressCommTypes,ClientsAddressCommTypes,Schema,Customs,
ClientsAddressCommType.dxml,ClientsAddressCommType.lxml,Relation,ClientId/AddressId,ClientId/AddressId,Referenced Table Schema,Customs,
ClientsAddressCommType.dxml,ClientsAddressCommType.lxml,Relation,CommunicationTypeCode,CommunicationTypeCode,Referenced Table Schema,Customs,
ClosedTableStatus.dxml,ClosedTableStatus.lxml,Table,ClosedTableStatus,ClosedTableStatus,DBType,Main,
ClosedTableStatus.dxml,ClosedTableStatus.lxml,Table,ClosedTableStatus,ClosedTableStatus,Schema,Customs,
CollateralAnswerStatus.dxml,CollateralAnswerStatus.lxml,Table,CollateralAnswerStatus,CollateralAnswerStatus,DBType,Main,
CollateralAnswerStatus.dxml,CollateralAnswerStatus.lxml,Table,CollateralAnswerStatus,CollateralAnswerStatus,Schema,Customs,
CollateralAnswerType.dxml,CollateralAnswerType.lxml,Table,CollateralAnswerTypes,CollateralAnswerTypes,DBType,Main,
CollateralAnswerType.dxml,CollateralAnswerType.lxml,Table,CollateralAnswerTypes,CollateralAnswerTypes,Schema,Customs,
CollateralRequestStatus.dxml,CollateralRequestStatus.lxml,Table,CollateralRequestStatus,CollateralRequestStatus,DBType,Main,
CollateralRequestStatus.dxml,CollateralRequestStatus.lxml,Table,CollateralRequestStatus,CollateralRequestStatus,Schema,Customs,
CollateralsRequestFileCond.dxml,CollateralsRequestFileCond.lxml,Table,CollateralsRequestFileConds,CollateralsRequestFileConds,DBType,Main,
CollateralsRequestFileCond.dxml,CollateralsRequestFileCond.lxml,Table,CollateralsRequestFileConds,CollateralsRequestFileConds,Schema,Customs,
CollateralsRequestFileCond.dxml,CollateralsRequestFileCond.lxml,Relation,CustomsCollateralId/LineNumber,CustomsCollateralId/LineNumber,Referenced Table Schema,Customs,
CollateralsRequestFileCond.dxml,CollateralsRequestFileCond.lxml,Relation,ConditionCode,ConditionCode,Referenced Table Schema,Customs,
CollateralType.dxml,CollateralType.lxml,Table,CollateralTypes,CollateralTypes,DBType,Main,
CollateralType.dxml,CollateralType.lxml,Table,CollateralTypes,CollateralTypes,Schema,Customs,
CommercialSale.dxml,CommercialSale.lxml,Table,CommercialSales,CommercialSales,DBType,Main,
CommercialSale.dxml,CommercialSale.lxml,Table,CommercialSales,CommercialSales,Schema,Customs,
CommunicationType.dxml,CommunicationType.lxml,Table,CommunicationTypes,CommunicationTypes,DBType,Main,
CommunicationType.dxml,CommunicationType.lxml,Table,CommunicationTypes,CommunicationTypes,Schema,Customs,
ConfirmationType.dxml,ConfirmationType.lxml,Table,ConfirmationTypes,ConfirmationTypes,DBType,Main,
ConfirmationType.dxml,ConfirmationType.lxml,Table,ConfirmationTypes,ConfirmationTypes,Schema,Customs,
Consignment.dxml,Consignment.lxml,Table,Consignments,Consignments,DBType,Main,
Consignment.dxml,Consignment.lxml,Table,Consignments,Consignments,Schema,Customs,
Consignment.dxml,Consignment.lxml,Column,StorageSiteCode,StorageSiteCode,Size,20,17
Consignment.dxml,Consignment.lxml,Column,ReceiverWarehouseCode,ReceiverWarehouseCode,Size,20,17
Consignment.dxml,Consignment.lxml,Relation,CargoTypeCode,CargoTypeCode,Referenced Table Schema,Customs,
Consignment.dxml,Consignment.lxml,Relation,UnloadPortCode,UnloadPortCode,Referenced Table Schema,Customs,
Consignment.dxml,Consignment.lxml,Relation,IsLastReleaseFromWarehous,IsLastReleaseFromWarehous,Referenced Table Schema,Customs,
Consignment.dxml,Consignment.lxml,Relation,LoadingPortCode,LoadingPortCode,Referenced Table Schema,Customs,
Consignment.dxml,Consignment.lxml,Relation,OriginCountryCode,OriginCountryCode,Referenced Table Schema,Customs,
Consignment.dxml,Consignment.lxml,Relation,StorageSiteCode,StorageSiteCode,Referenced Table Schema,Customs,
Consignment.dxml,Consignment.lxml,Relation,ReceiverWarehouseCode,ReceiverWarehouseCode,Referenced Table Schema,Customs,
ConsignmentInternalTransition.dxml,ConsignmentInternalTransition.lxml,Table,ConsignmentInternalTransitions,ConsignmentInternalTransitions,DBType,Main,
ConsignmentInternalTransition.dxml,ConsignmentInternalTransition.lxml,Table,ConsignmentInternalTransitions,ConsignmentInternalTransitions,Schema,Customs,
ConsignmentInternalTransition.dxml,ConsignmentInternalTransition.lxml,Column,SiteCode,SiteCode,Size,20,17
ConsignmentInternalTransition.dxml,ConsignmentInternalTransition.lxml,Relation,DeclarationId/ConsignmentNumber,DeclarationId/ConsignmentNumber,Referenced Table Schema,Customs,
ConsignmentInternalTransition.dxml,ConsignmentInternalTransition.lxml,Relation,SiteCode,SiteCode,Referenced Table Schema,Customs,
ConsignmentPackage.dxml,ConsignmentPackage.lxml,Table,ConsignmentPackages,ConsignmentPackages,DBType,Main,
ConsignmentPackage.dxml,ConsignmentPackage.lxml,Table,ConsignmentPackages,ConsignmentPackages,Schema,Customs,
ConsignmentPackage.dxml,ConsignmentPackage.lxml,Column,GrossMassMeasure,GrossMassMeasure,Precision,18,0
ConsignmentPackage.dxml,ConsignmentPackage.lxml,Column,PackageTypeCode,PackageTypeCode,Size,4,2
ConsignmentPackage.dxml,ConsignmentPackage.lxml,Relation,DeclarationId/ConsignmentNumber,DeclarationId/ConsignmentNumber,Referenced Table Schema,Customs,
ConsignmentPackage.dxml,ConsignmentPackage.lxml,Relation,PackageMeasureQualifierCode,PackageMeasureQualifierCode,Referenced Table Schema,Customs,
ConsignmentPackage.dxml,ConsignmentPackage.lxml,Relation,PackageTypeCode,PackageTypeCode,Referenced Table Schema,Customs,
ConsignmentPackage.dxml,ConsignmentPackage.lxml,Relation,PackageQuantityTypeCode,PackageQuantityTypeCode,Referenced Table Schema,Customs,
ConsignmentPackage.dxml,ConsignmentPackage.lxml,Relation,GrossMassMeasureTypeCode,GrossMassMeasureTypeCode,Referenced Table Schema,Customs,
ConsignmentPackDanger.dxml,ConsignmentPackDanger.lxml,Table,ConsignmentPackDangers,ConsignmentPackDangers,DBType,Main,
ConsignmentPackDanger.dxml,ConsignmentPackDanger.lxml,Table,ConsignmentPackDangers,ConsignmentPackDangers,Schema,Customs,
ConsignmentPackDanger.dxml,ConsignmentPackDanger.lxml,Relation,DeclarationId/ConsignmentNumber/LineNumber,DeclarationId/ConsignmentNumber/LineNumber,Referenced Table Schema,Customs,
ConsignmentPackDanger.dxml,ConsignmentPackDanger.lxml,Relation,UNCode,UNCode,Referenced Table Schema,Customs,
ConsignmentPackDanger.dxml,ConsignmentPackDanger.lxml,Relation,DangerousGoodsPackingReqCode,DangerousGoodsPackingReqCode,Referenced Table Schema,Customs,
ConstraintApprovalDecision.dxml,ConstraintApprovalDecision.lxml,Table,ConstraintApprovalDecisions,ConstraintApprovalDecisions,DBType,Main,
ConstraintApprovalDecision.dxml,ConstraintApprovalDecision.lxml,Table,ConstraintApprovalDecisions,ConstraintApprovalDecisions,Schema,Customs,
ConstraintProcessType.dxml,ConstraintProcessType.lxml,Table,ConstraintProcessTypes,ConstraintProcessTypes,DBType,Main,
ConstraintProcessType.dxml,ConstraintProcessType.lxml,Table,ConstraintProcessTypes,ConstraintProcessTypes,Schema,Customs,
ConstraintStatus.dxml,ConstraintStatus.lxml,Table,ConstraintStatuses,ConstraintStatuses,DBType,Main,
ConstraintStatus.dxml,ConstraintStatus.lxml,Table,ConstraintStatuses,ConstraintStatuses,Schema,Customs,
